Front	Back	Tags
<b>Una función de los lípidos es:</b><br><br>A. Catalizar reacciones metabólicas en la célula.<br>B. Ser un reservorio de energía a largo plazo.<br>C. Funcionar como solvente para las reacciones que se dan en el citosol.<br>D. Participar activamente del proceso de transferencia de la información genética.<br>	"<b style=""color:green;'>✅ B. Ser un reservorio de energía a largo plazo.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>Dos organismos de la misma Clase siempre comparten:</b><br><br>A. La Especie.<br>B. El Género.<br>C. El Orden.<br>D. El Phylum.<br>	"<b style=""color:green;'>✅ D. El Phylum.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>Respecto al Complejo de Golgi, es posible afirmar que:</b><br><br>A. Es una organela con una estructura continua.<br>B. Su cara de entrada se relaciona con la membrana plasmática.<br>C. Se encarga de la síntesis de fosfolípidos.<br>D. Es responsable de la O-glicosilación de proteínas.<br>	"<b style=""color:green;'>✅ D. Es responsable de la O-glicosilación de proteínas.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>La regulación de la fluidez de las membranas biológicas del cuerpo humano está mediada por:</b><br><br>A. El movimiento de flip-flop de los fosfolípidos.<br>B. El movimiento de rotación lateral de las proteínas integrales.<br>C. La insaturación de los ácidos grasos de los fosfolípidos.<br>D. La cantidad de glucolípidos que presentan.<br>	"<b style=""color:green;'>✅ C. La insaturación de los ácidos grasos de los fosfolípidos.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>Es correcto decir que el enlace peptídico:</b><br><br>A. Permite la unión entre un grupo amino y un grupo carboxilo.<br>B. Es un enlace que se forma entre dos átomos de carbono.<br>C. Es una unión covalente de tipo éter.<br>D. Permite la unión entre unidades de isopreno para formar los esteroides.<br>	"<b style=""color:green;'>✅ A. Permite la unión entre un grupo amino y un grupo carboxilo.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>Una diferencia entre las células procariotas y las eucariotas es que:</b><br><br>A. Las primeras tienen mitocondrias para la producción de energía, mientras que las segundas no.<br>B. El ADN de las segundas está contenido en un núcleo, mientras que en las primeras está libre en el citoplasma.<br>C. Las primeras tienen una pared celular, mientras que las segundas carecen de dicha estructura.<br>D. Las primeras tienen cromosomas múltiples, mientras que las segundas tienen un cromosoma circular.<br>	"<b style=""color:green;'>✅ B. El ADN de las segundas está contenido en un núcleo, mientras que en las primeras está libre en el citoplasma.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>En la composición de los filamentos intermedios encontramos a la:</b><br><br>A. Tubulina.<br>B. Queratina.<br>C. Actina.<br>D. Miosina.<br>	"<b style=""color:green;'>✅ B. Queratina.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>La estructura de la que nacen los flagelos se denomina:</b><br><br>A. Desmosoma.<br>B. Centrosoma.<br>C. Cinturón adhesivo.<br>D. Cuerpo basal.<br>	"<b style=""color:green;'>✅ D. Cuerpo basal.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>Una característica de las proteínas periféricas de membrana es que:</b><br><br>A. Están presentes en la hemicapa externa y ausentes en la interna, dando asimetría a la membrana.<br>B. Sus uniones a los fosfolípidos de la bicapa son de tipo covalente.<br>C. Se encuentran empotradas en la membrana, atravesando la bicapa en un solo paso.<br>D. El uso de soluciones salinas permite una fácil extracción de las mismas.<br>	"<b style=""color:green;'>✅ D. El uso de soluciones salinas permite una fácil extracción de las mismas.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>En relación a la membrana de los lisosomas, se afirma que:</b><br><br>A. Posee glicoproteínas que la protegen de las enzimas hidrolíticas.<br>B. Está formada por una monocapa fosfolipídica.<br>C. Tiene bombas de sodio responsables de la disminución del pH.<br>D. Contiene receptores para Manosa-6-fosfato.<br>	"<b style=""color:green;'>✅ A. Posee glicoproteínas que la protegen de las enzimas hidrolíticas.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>Es correcto afirmar que la membrana plasmática presenta:</b><br><br>A. Fosfatidilcolina como fosfolípido mayoritario.<br>B. Fosfatidilserina en igual proporción en ambas hemicapas.<br>C. Fosfatidiletanolamina que se localiza principalmente hacia el medio extracelular.<br>D. Fosfatidilinositol que se ubica predominantemente en la hemicapa externa.<br>	"<b style=""color:green;'>✅ A. Fosfatidilcolina como fosfolípido mayoritario.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>La bacteria Escherichia coli da un resultado negativo ante la tinción de Gram porque su pared celular:</b><br><br>A. Está formada por una capa gruesa de peptidoglicano que fija el colorante cristal violeta.<br>B. Está compuesta por una bicapa lipídica que absorbe el cristal violeta y le da un color púrpura.<br>C. Tiene una capa delgada de peptidoglicano y una membrana externa que impide la retención del colorante cristal violeta.<br>D. Contiene celulosa, que se une fuertemente al colorante rosado safranina.<br>	"<b style=""color:green;'>✅ C. Tiene una capa delgada de peptidoglicano y una membrana externa que impide la retención del colorante cristal violeta.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>Las chaperonas son proteínas que actúan:</b><br><br>A. Transportando vesículas intracelulares.<br>B. Participando de la degradación de proteínas mal plegadas.<br>C. Liberando sustancias al medio extracelular.<br>D. Asistiendo al correcto plegamiento proteico.<br>	"<b style=""color:green;'>✅ D. Asistiendo al correcto plegamiento proteico.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>Organismos tanto capaces como incapaces de sintetizar su propio alimento pueden ser hallados en el reino:</b><br><br>A. Plantae.<br>B. Protista.<br>C. Fungi.<br>D. Animalia.<br>	"<b style=""color:green;'>✅ B. Protista.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>Las proteínas fibrosas y las globulares se distinguen en:</b><br><br>A. Su localización subcelular.<br>B. Que las primeras están conformadas por aminoácidos esenciales.<br>C. La estructura tridimensional que presentan.<br>D. El tipo de célula en el que se hallan.<br>	"<b style=""color:green;'>✅ C. La estructura tridimensional que presentan.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>Respecto de la composición de la membrana plasmática, es cierto que:</b><br><br>A. El fosfatidilinositol se ubica predominantemente en la hemicapa interna.<br>B. La fosfatidilserina se halla en igual proporción en ambas hemicapas.<br>C. La fosfatidiletanolamina se localiza principalmente hacia el medio extracelular.<br>D. El fosfolípido predominante es la esfingomielina.<br>	"<b style=""color:green;'>✅ A. El fosfatidilinositol se ubica predominantemente en la hemicapa interna.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>Respecto al REL, es posible afirmar que:</b><br><br>A. Se encarga de la síntesis de fosfolípidos.<br>B. Posee una cara de salida que se asocia con la membrana plasmática.<br>C. Su lumen contiene peróxido de hidrógeno.<br>D. Es responsable de la O-glicosilación de proteínas.<br>	"<b style=""color:green;'>✅ A. Se encarga de la síntesis de fosfolípidos.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>Podemos afirmar en relación a las chaperonas que su función es:</b><br><br>A. La síntesis de nuevas proteínas.<br>B. La liberación de productos de distintas organelas.<br>C. La prevención de plegamientos proteicos incorrectos.<br>D. La degradación de proteínas mal plegadas.<br>	"<b style=""color:green;'>✅ C. La prevención de plegamientos proteicos incorrectos.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>Las células procariotas y las eucariotas se diferencian en que:</b><br><br>A. Las procariotas tienen una pared celular, mientras que las eucariotas carecen de dicha estructura.<br>B. Las procariotas poseen cromosomas múltiples, mientras que las eucariotas tienen un cromosoma circular.<br>C. Las procariotas tienen mitocondrias para la producción de energía, mientras que las eucariotas no.<br>D. El ADN de las células eucariotas está contenido en un núcleo, mientras que en las procariotas está libre en el citoplasma.<br>	"<b style=""color:green;'>✅ D. El ADN de las células eucariotas está contenido en un núcleo, mientras que en las procariotas está libre en el citoplasma.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>Las proteínas globulares y las fibrosas se distinguen por:</b><br><br>A. El tipo celular en que se hallan.<br>B. Que las primeras se hallan en el citoplasma de la célula.<br>C. Que las segundas están conformadas por aminoácidos esenciales.<br>D. La estructura tridimensional que presentan.<br>	"<b style=""color:green;'>✅ D. La estructura tridimensional que presentan.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>Las proteínas periféricas de membrana son aquellas que:</b><br><br>A. Están involucradas principalmente en el transporte activo de moléculas a través de la membrana celular.<br>B. Pueden ser extraídas de la membrana con facilidad mediante el uso de soluciones salinas.<br>C. Presentan uniones covalentes con los fosfolípidos de la bicapa.<br>D. Atraviesan la bicapa lipídica en su totalidad, tomando contacto tanto con el medio extracelular como con el intracelular.<br>	"<b style=""color:green;'>✅ B. Pueden ser extraídas de la membrana con facilidad mediante el uso de soluciones salinas.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>Los cilios nacen de una estructura llamada:</b><br><br>A. Desmosoma.<br>B. Cuerpo basal.<br>C. Centrosomas.<br>D. Cinturón adhesivo.<br>	"<b style=""color:green;'>✅ B. Cuerpo basal.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>Respecto de la difusión facilitada se puede afirmar que:</b><br><br>A. Ocurre con gasto de energía.<br>B. Requiere de proteínas periféricas de membrana llamadas permeasas.<br>C. Un ejemplo es el transporte a través de canales iónicos.<br>D. Es un transporte de tipo inespecífico e insaturable.<br>	"<b style=""color:green;'>✅ C. Un ejemplo es el transporte a través de canales iónicos.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>Podemos hallar tanto organismos autótrofos como heterótrofos en el reino:</b><br><br>A. Monera.<br>B. Plantae.<br>C. Fungi.<br>D. Animalia.<br>	"<b style=""color:green;'>✅ A. Monera.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>El enlace peptídico:</b><br><br>A. Es un enlace que se forma entre dos átomos de carbono.<br>B. Da lugar a los esteroides al unir unidades de isopreno entre sí.<br>C. Permite la unión entre un grupo carboxilo y un grupo amino.<br>D. Es covalente y de tipo éter.<br>	"<b style=""color:green;'>✅ C. Permite la unión entre un grupo carboxilo y un grupo amino.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>El resultado negativo de la tinción de Gram en la bacteria Escherichia coli se debe a que su pared celular:</b><br><br>A. Está compuesta por una bicapa lipídica que absorbe el cristal violeta y le da un color púrpura.<br>B. Está formada por una capa gruesa de peptidoglicano que fija el colorante cristal violeta.<br>C. Contiene celulosa, que se une fuertemente al colorante rosado safranina.<br>D. Tiene una capa delgada de peptidoglicano y una membrana externa incapaz de retener el colorante cristal violeta.<br>	"<b style=""color:green;'>✅ D. Tiene una capa delgada de peptidoglicano y una membrana externa incapaz de retener el colorante cristal violeta.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>Con respecto a la membrana de los lisosomas:</b><br><br>A. Está formada por una monocapa fosfolipídica.<br>B. Tiene bombas de sodio responsables de la disminución del pH.<br>C. Posee glicoproteínas que la protegen de las enzimas hidrolíticas.<br>D. Contiene receptores para Manosa-6-fosfato.<br>	"<b style=""color:green;'>✅ C. Posee glicoproteínas que la protegen de las enzimas hidrolíticas.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>Si dos organismos son de la misma Clase, comparten siempre:</b><br><br>A. El Phylum.<br>B. El Género.<br>C. El Orden.<br>D. La Especie.<br>	"<b style=""color:green;'>✅ A. El Phylum.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>La proteína que constituye los filamentos intermedios es la:</b><br><br>A. Miosina.<br>B. Actina.<br>C. Desmina.<br>D. Tubulina.<br>	"<b style=""color:green;'>✅ C. Desmina.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>La función de los glicéridos en la célula es:</b><br><br>A. Actuar como solvente para las reacciones que se dan en el citosol.<br>B. Participar activamente del proceso de transferencia de la información genética.<br>C. Catalizar reacciones metabólicas en la célula.<br>D. Ser un reservorio de energía a largo plazo.<br>	"<b style=""color:green;'>✅ D. Ser un reservorio de energía a largo plazo.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>La fluidez de las membranas biológicas del cuerpo humano es regulada por:</b><br><br>A. El movimiento de flip-flop de los fosfolípidos.<br>B. El movimiento de rotación lateral de las proteínas integrales.<br>C. La concentración de colesterol.<br>D. La cantidad de glucolípidos que presentan.<br>	"<b style=""color:green;'>✅ C. La concentración de colesterol.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>Las proteínas integrales de membrana son aquellas que:</b><br><br>A. Para su extracción requieren el uso de detergentes.<br>B. Son hidrofílicas ya que presentan predominantemente aminoácidos polares.<br>C. Se hallan fijas en la membrana, sin posibilidad de movimiento.<br>D. Están presentes en la hemicapa externa y ausentes en la interna.<br>	"<b style=""color:green;'>✅ A. Para su extracción requieren el uso de detergentes.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>Es correcto decir que el enlace fosfodiéster:</b><br><br>A. Permite la unión entre un grupo amino y un grupo carboxilo.<br>B. Es un enlace covalente entre un grupo hidroxilo y un grupo fosfato.<br>C. Es una unión covalente de tipo éter.<br>D. Permite la unión entre carbonos para formar compuestos orgánicos.<br>	"<b style=""color:green;'>✅ B. Es un enlace covalente entre un grupo hidroxilo y un grupo fosfato.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>El dióxido de carbono atraviesa la membrana plasmática mediante:</b><br><br>A. Difusión facilitada.<br>B. Transportadores específicos.<br>C. Difusión simple.<br>D. Canales.<br>	"<b style=""color:green;'>✅ C. Difusión simple.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>El principal componente proteico de la lámina basal es el/la:</b><br><br>A. Colágeno tipo IV.<br>B. Fibronectina.<br>C. Laminina.<br>D. Actina.<br>	"<b style=""color:green;'>✅ A. Colágeno tipo IV.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
